clickAndWait	//a[@class=new and @href=http://ar.wikipedia.org/w/index.php?title=Alguerese&action=edit&redlink=1 and contains(text(),'Alguerese')]	EMPTY
type	//input[@id=wpAntispam and @name=wpAntispam and @type=text]	shirt
clickAndWait	//input[@id=wpSave and @name=wpSave and @type=submit]	EMPTY
clickAndWait	//a[@href=http://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86 and contains(text(),'???????')]	EMPTY
clickAndWait	//a[@href=http://ff.wikipedia.org/wiki/Wikipedia:Accueil and contains(text(),'Fulfulde')]	EMPTY
clickAndWait	//a[@href=http://ff.wikipedia.org/w/index.php?title=Wikipedia:Accueil&action=edit&section=58 and contains(text(),'ta?to')]	EMPTY
type	//input[@id=wpSummary and @class=mw-summary and @name=wpSummary and @type=text]	coffee
clickAndWait	//input[@id=wpPreview and @name=wpPreview and @type=submit]	EMPTY
type	//textarea[@id=wpTextbox1 and @name=wpTextbox1]	banana
clickAndWait	//input[@id=wpDiff and @name=wpDiff and @type=submit]	EMPTY
clickAndWait	//a[@href=http://ff.wikipedia.org/wiki/Wikipedia:Accueil and contains(text(),'Tar')]	EMPTY
clickAndWait	//a[@href=http://ff.wikipedia.org/wiki/Sp%C3%A9cial:Envoyer_un_courriel/Keegan_(WMF) and contains(text(),'email')]	EMPTY
clickAndWait	//a[@href=http://ff.wikipedia.org/wiki/Sp%C3%A9cial:Envoyer_un_courriel/Keegan_(WMF) and contains(text(),'Hello heeriingo')]	EMPTY
clickAndWait	//a[@href=http://ff.wikipedia.org/wiki/Sp%C3%A9cial:Pages_sp%C3%A9ciales and contains(text(),'Kelle keerii?e')]	EMPTY
